age,screen_time_hrs_day,sleep_duration_hrs,physical_activity_hrs_week,stress_level,anxious_before_exams,academic_performance_change,gender_Female,gender_Male,gender_Other,edu_High School,edu_Postgraduate,edu_Undergraduate,sleep_quality_index,lifestyle_balance_score,agegrp_15-18,agegrp_19-22,agegrp_>22,anxEdu_Anxious_HS,anxEdu_Anxious_PG,anxEdu_Anxious_UG,anxEdu_Calm_HS,anxEdu_Calm_PG,anxEdu_Calm_UG,screen_x_sleep
17,4.3,4.5,7.4,1,0,1,False,True,False,True,False,False,1.0465113845322362,1.7209298323418996,True,False,False,False,False,False,True,False,False,19.349999999999998
23,7.4,7.9,0.7,1,0,1,False,True,False,False,True,False,1.0675674233016996,0.09459458181154298,False,False,True,False,False,False,False,True,False,58.46000000000001
17,7.4,5.6,4.2,2,0,0,False,True,False,True,False,False,0.7567566544923439,0.567567490869258,True,False,False,False,False,False,True,False,False,41.44
24,11.2,6.0,2.0,1,1,2,True,False,False,False,True,False,0.5357142378826574,0.17857141262755247,False,False,True,False,True,False,False,False,False,67.19999999999999
20,2.4,6.0,9.0,1,0,1,True,False,False,False,False,True,2.499998958333767,3.749998437500651,False,True,False,False,False,False,False,False,True,14.399999999999999
16,6.4,6.5,8.4,0,1,1,False,True,False,True,False,False,1.0156248413086184,1.312499794921907,True,False,False,True,False,False,False,False,False,41.6
18,4.3,6.2,4.7,1,1,1,False,True,False,True,False,False,1.4418601297999698,1.0930230016225577,True,False,False,True,False,False,False,False,False,26.66
19,6.3,8.8,7.4,2,1,1,True,False,False,True,False,False,1.3968251751071152,1.1746029881582558,False,True,False,True,False,False,False,False,False,55.440000000000005
17,2.6,7.1,6.4,0,0,1,True,False,False,True,False,False,2.7307681804737762,2.4615375147932634,True,False,False,False,False,False,True,False,False,18.46
15,4.8,8.7,3.0,0,1,1,False,True,False,True,False,False,1.8124996223959118,0.6249998697916938,True,False,False,True,False,False,False,False,False,41.76
23,7.3,8.6,7.3,0,1,1,True,False,False,False,True,False,1.178082030399722,0.9999998630137173,False,False,True,False,True,False,False,False,False,62.779999999999994
17,8.1,7.4,9.2,0,0,1,True,False,False,True,False,False,0.9135801341259095,1.1358023289132928,True,False,False,False,False,False,True,False,False,59.94
19,6.8,7.8,0.9,1,1,0,True,False,False,False,False,True,1.1470586548443154,0.13235292171280563,False,True,False,False,False,True,False,False,False,53.04
17,10.0,8.4,5.8,0,1,1,False,True,False,True,False,False,0.8399999160000085,0.5799999420000058,True,False,False,True,False,False,False,False,False,84.0
26,7.1,8.0,1.6,0,0,2,False,True,False,False,True,False,1.126760404681633,0.22535208093632664,False,False,True,False,False,False,False,True,False,56.8
15,3.7,7.8,9.3,0,0,1,False,True,False,True,False,False,2.1081075383493135,2.5135128341857205,True,False,False,False,False,False,True,False,False,28.86
22,2.7,4.3,0.8,1,1,0,True,False,False,False,True,False,1.5925920027437024,0.29629618655696793,False,True,False,False,True,False,False,False,False,11.61
16,10.1,7.2,4.2,2,1,1,True,False,False,True,False,False,0.7128712165474044,0.4158415429859859,True,False,False,True,False,False,False,False,False,72.72
25,7.9,4.2,5.4,0,0,1,False,True,False,False,True,False,0.5316455023233542,0.6835442172728838,False,False,True,False,False,False,False,True,False,33.18
24,7.9,8.5,9.0,0,0,2,True,False,False,False,True,False,1.0759492308925023,1.139240362121473,False,False,True,False,False,False,False,True,False,67.15
17,10.7,5.2,4.8,1,1,1,False,True,False,True,False,False,0.4859812629924054,0.4485980889160665,True,False,False,True,False,False,False,False,False,55.64
15,2.8,4.0,9.4,1,1,2,False,True,False,True,False,False,1.4285709183675293,3.3571416581636937,True,False,False,True,False,False,False,False,False,11.2
20,4.2,4.7,9.3,2,0,1,True,False,False,False,False,True,1.119047352607773,2.2142851870749554,False,True,False,False,False,False,False,False,True,19.740000000000002
18,8.0,8.5,6.4,1,0,0,False,True,False,True,False,False,1.0624998671875168,0.7999999000000126,True,False,False,False,False,False,True,False,False,68.0
21,3.3,7.1,3.0,2,0,2,True,False,False,False,True,False,2.1515144995410607,0.909090633608899,False,True,False,False,False,False,False,True,False,23.429999999999996
15,9.1,4.7,4.4,1,0,2,True,False,False,True,False,False,0.5164834597270924,0.48351643038280995,True,False,False,False,False,False,True,False,False,42.77
22,3.4,7.3,3.1,1,0,1,True,False,False,False,False,True,2.1470581920417082,0.9117644377163419,False,True,False,False,False,False,False,False,True,24.82
20,2.8,7.3,5.8,1,0,1,False,True,False,False,False,True,2.6071419260207405,2.071427831632917,False,True,False,False,False,False,False,False,True,20.439999999999998
21,5.1,4.3,5.5,0,1,1,True,False,False,False,False,True,0.8431370895809628,1.0784311610919293,False,True,False,False,False,True,False,False,False,21.929999999999996
22,2.8,4.5,8.0,2,1,1,True,False,False,False,True,False,1.6071422831634703,2.8571418367350585,False,True,False,False,True,False,False,False,False,12.6
23,9.9,6.3,7.7,0,1,1,False,True,False,False,True,False,0.6363635720844877,0.7777776992143739,False,False,True,False,True,False,False,False,False,62.37
20,11.2,8.5,9.5,1,0,1,True,False,False,False,False,True,0.758928503667098,0.8482142099808743,False,True,False,False,False,False,False,False,True,95.19999999999999
16,2.5,4.6,1.2,0,0,1,False,True,False,True,False,False,1.8399992640002942,0.47999980800007674,True,False,False,False,False,False,True,False,False,11.5
16,5.9,4.8,0.8,0,0,0,True,False,False,True,False,False,0.813559184142511,0.1355931973570852,True,False,False,False,False,False,True,False,False,28.32
23,5.7,5.9,10.0,1,0,1,False,True,False,False,True,False,1.0350875377039408,1.7543856571253231,False,False,True,False,False,False,False,True,False,33.63
17,5.2,8.1,9.7,0,0,2,False,False,True,True,False,False,1.557692008136152,1.8653842566568735,True,False,False,False,False,False,True,False,False,42.12
21,6.1,6.2,4.0,0,1,0,False,True,False,False,False,True,1.0163932760011023,0.655737597420066,False,True,False,False,False,True,False,False,False,37.82
16,7.0,5.3,0.7,1,1,2,False,True,False,True,False,False,0.7571427489796072,0.09999998571428775,True,False,False,True,False,False,False,False,False,37.1
20,4.4,9.0,5.6,2,0,0,True,False,False,False,False,True,2.045454080578618,1.2727269834711399,False,True,False,False,False,False,False,False,True,39.6
17,10.7,6.1,3.9,2,1,0,True,False,False,True,False,False,0.5700934046641678,0.36448594724430405,True,False,False,True,False,False,False,False,False,65.27
26,4.5,5.1,7.4,0,0,0,False,False,True,False,True,False,1.1333330814815374,1.6444440790124268,False,False,True,False,False,False,False,True,False,22.95
18,4.8,5.9,0.7,0,0,1,True,False,False,True,False,False,1.2291664105903313,0.1458333029513952,True,False,False,False,False,False,True,False,False,28.32
22,6.7,6.3,9.8,0,0,1,True,False,False,False,True,False,0.9402983671196466,1.4626863488527837,False,True,False,False,False,False,False,True,False,42.21
19,9.9,4.2,5.4,1,1,1,False,True,False,False,False,True,0.4242423813896585,0.5454544903581323,False,True,False,False,False,True,False,False,False,41.580000000000005
16,11.6,4.3,8.9,1,0,1,False,True,False,True,False,False,0.3706896232164118,0.7672413131688525,True,False,False,False,False,False,True,False,False,49.879999999999995
22,8.5,6.4,9.5,0,1,2,False,True,False,False,True,False,0.7529410878892839,1.1176469273356557,False,True,False,False,True,False,False,False,False,54.400000000000006
20,3.0,8.7,9.9,1,0,0,False,True,False,False,False,True,2.899999033333655,3.2999989000003667,False,True,False,False,False,False,False,False,True,26.099999999999998
20,10.8,6.4,2.2,2,0,0,True,False,False,False,False,True,0.5925925377229132,0.20370368484225143,False,True,False,False,False,False,False,False,True,69.12
19,6.9,8.0,4.4,0,1,2,True,False,False,False,False,True,1.1594201218231706,0.637681067002744,False,True,False,False,False,True,False,False,False,55.2
22,7.9,8.1,3.2,1,0,0,True,False,False,False,False,True,1.0253163259093256,0.40506323986541265,False,True,False,False,False,False,False,False,True,63.99
25,3.7,5.6,4.8,0,0,1,False,True,False,False,True,False,1.5135131044559176,1.2972969466765008,False,False,True,False,False,False,False,True,False,20.72
19,2.0,4.4,2.4,0,0,1,True,False,False,False,False,True,2.19999890000055,1.1999994000002998,False,True,False,False,False,False,False,False,True,8.8
26,3.1,8.6,4.3,2,1,1,False,True,False,False,True,False,2.7741926534862404,1.3870963267431202,False,False,True,False,True,False,False,False,False,26.66
25,9.8,4.3,5.6,2,0,2,False,True,False,False,True,False,0.43877546543107493,0.5714285131195395,False,False,True,False,False,False,False,True,False,42.14
21,11.0,5.9,6.6,0,1,2,False,True,False,False,False,True,0.5363635876033103,0.5999999454545504,False,True,False,False,False,True,False,False,False,64.9
19,11.2,6.7,7.8,2,1,1,True,False,False,True,False,False,0.5982142323023008,0.6964285092474546,False,True,False,True,False,False,False,False,False,75.03999999999999
23,11.9,4.1,8.1,1,1,1,False,True,False,False,True,False,0.3445377861732953,0.6806722117082175,False,False,True,False,True,False,False,False,False,48.79
22,6.5,5.0,0.0,1,0,1,True,False,False,False,True,False,0.7692306508875921,0.0,False,True,False,False,False,False,False,True,False,32.5
17,5.0,6.6,2.9,2,1,1,False,True,False,True,False,False,1.3199997360000526,0.5799998840000231,True,False,False,True,False,False,False,False,False,33.0
26,11.3,6.8,9.1,1,0,1,True,False,False,False,True,False,0.601769858250455,0.8053096632469324,False,False,True,False,False,False,False,True,False,76.84
20,5.5,6.7,6.8,0,1,1,False,True,False,False,False,True,1.218181596694255,1.2363634115702888,False,True,False,False,False,True,False,False,False,36.85
15,7.1,4.1,1.9,0,1,0,True,False,False,True,False,False,0.577464707399337,0.2676055961118879,True,False,False,True,False,False,False,False,False,29.109999999999996
20,4.4,7.5,4.5,1,0,2,True,False,False,False,False,True,1.7045450671488482,1.022727040289309,False,True,False,False,False,False,False,False,True,33.0
23,10.8,7.7,3.6,0,0,2,False,True,False,False,True,False,0.71296289694788,0.33333330246913867,False,False,True,False,False,False,False,True,False,83.16000000000001
